Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]","2026 [YR2026]","2027 [YR2027]","2028 [YR2028]","2029 [YR2029]","2030 [YR2030]","2031 [YR2031]","2032 [YR2032]","2033 [YR2033]","2034 [YR2034]","2035 [YR2035]","2036 [YR2036]","2037 [YR2037]","2038 [YR2038]","2039 [YR2039]","2040 [YR2040]","2041 [YR2041]","2042 [YR2042]","2043 [YR2043]","2044 [YR2044]","2045 [YR2045]","2046 [YR2046]","2047 [YR2047]","2048 [YR2048]","2049 [YR2049]","2050 [YR2050]"
Afghanistan,"AFG","Age population, age 13, male, interpolated","SP.POP.AG13.MA.IN","102732","103692","105020","106937","109508","112620","114984","117634","120866","124891","129683","133541","137325","141317","145833","150619","153807","156530","158804","160529","161397","158791","154871","150640","147207","144983","143116","142790","144587","149019","156249","166227","178695","192249","205445","217105","225568","231772","237318","244232","253616","263881","274853","286003","296410","304707","314074","326062","340323","355860","373770","390655","406855","422228","436592","448810","460531","","","","496000","","","","","491000","","","","","502000","","","","","504000","","","","","505000","","","","","505000","","","","","495000"
Afghanistan,"AFG","Age population, age 14, female, interpolated","SP.POP.AG14.FE.IN","102162","106341","109131","109624","108938","108990","108547","109159","111606","115603","120027","124258","128385","132093","135676","139625","142706","145329","147213","148283","148568","145942","141994","137424","133362","130595","128666","128157","129480","133043","138843","147509","158270","169751","180731","190766","198417","204402","209689","215852","224008","234863","246449","257976","268750","278191","284717","293008","304548","319205","335615","353652","371137","386723","400241","412387","422932","","","","462000","","","","","470000","","","","","472000","","","","","478000","","","","","478000","","","","","479000","","","","","472000"
Afghanistan,"AFG","Age population, age 14, male, interpolated","SP.POP.AG14.MA.IN","100693","101599","102790","104367","106509","109215","111474","113995","116896","120438","124719","128731","132789","136705","140693","145021","148378","151304","153490","154858","155450","153115","149554","145415","141770","139401","137547","137118","138673","142792","149553","159610","172246","185637","198155","209232","217437","223497","228755","235084","243731","254488","266041","277261","287351","295865","302548","311000","322861","338084","355341","373552","391626","408381","423272","436399","448657.999999999","","","","486000","","","","","494000","","","","","498000","","","","","503000","","","","","504000","","","","","504000","","","","","497000"
Afghanistan,"AFG","Age population, age 15, female, interpolated","SP.POP.AG15.FE.IN","97200","100884","105342","108374","109042","108486","107910","107542","108292","111004","115289","119154","123501","127650","131292","134713","137453","140188","142184","143159","143206","140465","136828","132591","128588","125624","123615","123052","124165","127379","132803","141090","151801","163301","174069","183528","190579","196441","201688","207537","214993","225594","237314","249036","259777","269212","275252","281197","289482","301800","317733","335697","354558","372398","387610","400282","411394","","","","451000","","","","","471000","","","","","467000","","","","","476000","","","","","476000","","","","","477000","","","","","473000"
Afghanistan,"AFG","Age population, age 15, male, interpolated","SP.POP.AG15.MA.IN","98951","99551","100649","102026","103815","106154","108075","110451","113152","116343","120189","123772","127938","132057","135956","139831","142878","145934","148265","149553","149892","147414","144118","140284","136695","134130","132196","131698","133034","136805","143186","152784","165375","178881","191269","201767","209400","215274","220401","226423","234456","245015","256981","268715","278871","287210","293227","299043","307427","320273","337164","355596","374884","393396","409629","423357","436028","","","","476000","","","","","496000","","","","","493000","","","","","502000","","","","","502000","","","","","503000","","","","","498000"
Afghanistan,"AFG","Age population, age 16, female, interpolated","SP.POP.AG16.FE.IN","92279","95945","99934","104573","107696","108468","107371","106907","106645","107601","110584","114413","118429","122752","126766","130233","132607","135050","137132","138171","138135","135347","131658","127692","123929","120956","118852","118184","119145","122019","126993","134993","145254","156646","167416","176700","183200","188552","193677","199421","206508","216892","228348","240210","251158","260596","265915","271414","277308","286301","299840","318057","336818","356018","373481","387871","399093","","","","439000","","","","","473000","","","","","461000","","","","","475000","","","","","474000","","","","","476000","","","","","473000"
Afghanistan,"AFG","Age population, age 16, male, interpolated","SP.POP.AG16.MA.IN","97482","97762","98590","99836","101361","103333","104978","107052","109567","112488","115962","119203","122975","127162","131201","134979","137742","140539","142974","144358","144631","142068","138689","135089","131726","129160","127120","126519","127689","131106","137028","146275","158318","171732","184253","194690","201752","207164","212125","217967","225639","236120","247860","259976","270618","279033","284087","289286","295060","304438","318933","337853","357326","376981","394901","409952","422754.999999999","","","","466000","","","","","497000","","","","","487000","","","","","501000","","","","","500000","","","","","502000","","","","","499000"
Afghanistan,"AFG","Age population, age 17, female, interpolated","SP.POP.AG17.FE.IN","88099","91026","95000","99198","103879","107025","107289","106332","106011","105923","107087","109681","113676","117710","121861","125634","128165","130278","132130","133238","133221","130498","126811","122831","119269","116425","114366","113572","114394","117011","121510","129121","139019","149950","160613","169907","176214","181102","185770","191342","198234","208706","219910","231531","242659","252332","256917","261747","267222","273755","283870","300399","319366","338469","357312","373963","386466","","","","427000","","","","","471000","","","","","457000","","","","","473000","","","","","472000","","","","","474000","","","","","473000"
Afghanistan,"AFG","Age population, age 17, male, interpolated","SP.POP.AG17.MA.IN","95699","96220","96750","97762","99118","100764","102096","103917","106166","108856","111990","114913","118365","122197","126266","130123","132919","135466","137702","139175","139501","136995","133580","129934","126747","124308","122319","121583","122611","125749","131174","139970","151569","164418","176877","187495","194478","199420","203983","209617","217023","227667","239287","251193","262227","271117","275405","279698","284885","291642","302637","320042","339940","359784","378824","395511","409104.000000001","","","","454000","","","","","495000","","","","","484000","","","","","499000","","","","","498000","","","","","500000","","","","","499000"
Afghanistan,"AFG","Age population, age 18, female, interpolated","SP.POP.AG18.FE.IN","85217","86848","90067","94262","98536","103192","105810","106188","105399","105287","105373","106158","108913","112947","116855","120731","123618","125883","127450","128403","128443","125830","122208","118256","114691","111962","110025","109215","109869","112305","116442","123576","133004","143553","153805","163023","169328","174027","178279","183403","190044","200545","211982","223345","234287","244193","248491","252398","257241","263354","270917","284529","301886","321175","339960","358029","372447","","","","415000","","","","","463000","","","","","457000","","","","","468000","","","","","469000","","","","","471000","","","","","472000"
Afghanistan,"AFG","Age population, age 18, male, interpolated","SP.POP.AG18.MA.IN","93345","94385","95131","95868","97027","98467","99481","100969","102988","105448","108307","110894","114003","117542","121304","125159","128105","130676","132709","134059","134463","132089","128720","125065","121839","119499","117646","116901","117747","120689","125720","133979","145021","157405","169357","179977","187132","192029","196178","201416","208540","219295","231145","242925","253807","263115","267150","270550","274868","281031","289359","304030","322473","342722","362003","379811","394487.999999999","","","","441000","","","","","488000","","","","","483000","","","","","494000","","","","","496000","","","","","498000","","","","","498000"
Afghanistan,"AFG","Age population, age 19, female, interpolated","SP.POP.AG19.FE.IN","83183","83973","85879","89304","93591","97879","101986","104671","105192","104637","104736","104420","105357","108151","112087","115770","118789","121394","123116","123842","123805","121337","117810","113901","110363","107622","105765","105010","105583","107800","111717","118445","127320","137374","147282","156169","162439","167110","171143","175853","182027","192203","203892","215661","226369","236157","240510","243835","247552","253046","260173","271485","286068","303847","322835","340903","356555","","","","403000","","","","","451000","","","","","458000","","","","","461000","","","","","467000","","","","","468000","","","","","469000"
Afghanistan,"AFG","Age population, age 19, male, interpolated","SP.POP.AG19.MA.IN","90640","92016","93242","94172","95078","96358","97166","98307","99973","102222","104884","107200","109935","113109","116609","120207","123211","125912","127970","129175","129535","127335","124060","120418","117185","114797","113033","112353","113119","115817","120598","128403","138803","150590","162129","172339","179536","184617","188707","193531","200227","210878","222963","235083","245874","255102","259063","261992","265270","270569","278270","290833","306679","325568","345280","363405","378719.000000001","","","","428000","","","","","477000","","","","","485000","","","","","489000","","","","","494000","","","","","495000","","","","","496000"
Afghanistan,"AFG","Age population, age 20, female, interpolated","SP.POP.AG20.FE.IN","80987","81947","83001","85096","88604","92927","96711","100852","103638","104368","104047","103763","103596","104564","107263","111007","113914","116647","118705","119598","119397","117008","113624","109773","106230","103500","101637","100903","101457","103519","107169","113657","122058","131532","140974","149583","155645","160286","164227","168644","174382","183855","195354","207627","218943","228537","232847","236039","238865","243010","249513","260521","272893","288058","305668","323974","339570","","","","390000","","","","","438000","","","","","459000","","","","","455000","","","","","465000","","","","","465000","","","","","467000"
Afghanistan,"AFG","Age population, age 20, male, interpolated","SP.POP.AG20.MA.IN","88065","89322","90855","92225","93304","94352","95059","95973","97259","99134","101607","103786","106223","108991","112110","115479","118341","121092","123271","124514","124792","122727","119612","116008","112730","110318","108540","107888","108637","111167","115641","123170","133021","144123","155097","164979","171873","177031","181262","185959","192206","202503","214557","227075","238353","247543","251144","253857","256426","260504","267321","279681","293507","309956","328447","347056","362321","","","","414000","","","","","465000","","","","","485000","","","","","483000","","","","","492000","","","","","492000","","","","","494000"
Afghanistan,"AFG","Age population, age 21, female, interpolated","SP.POP.AG21.FE.IN","78832","79760","80978","82208","84374","87910","91789","95612","99820","102772","103714","103054","102917","102777","103650","106166","109230","111866","114057","115289","115270","112898","109626","105894","102350","99552","97719","96935","97445","99409","102833","109046","117141","126118","135008","143208","149117","153615","157492","161712","167058","175876","186633","198876","210982","221399","225596","228774","231264","234187","239101","249640","261675","274729","289913","306997","322782.999999999","","","","376000","","","","","425000","","","","","459000","","","","","448000","","","","","462000","","","","","462000","","","","","464000"
Afghanistan,"AFG","Age population, age 21, male, interpolated","SP.POP.AG21.MA.IN","85538","86753","88166","89817","91295","92496","93051","93864","94901","96364","98440","100513","102814","105261","107943","110922","113688","116313","118544","119908","120241","118293","115346","111865","108545","106013","104262","103552","104255","106675","110894","118104","127599","138114","148425","157810","164489","169429","173722","178461","184482","194408","206067","218665","230546","240382","243683","246066","248254","251358","256751","268660","282248","296785","313033","330586","345977.999999999","","","","400000","","","","","453000","","","","","485000","","","","","476000","","","","","490000","","","","","489000","","","","","491000"
Afghanistan,"AFG","Age population, age 22, female, interpolated","SP.POP.AG22.FE.IN","76635","77613","78792","80184","81476","83657","86806","90718","94608","98951","102074","102695","102185","102077","101838","102532","104466","107268","109388","110770","111094","109059","105834","102228","98758","95882","93968","93172","93584","95433","98683","104648","112405","121055","129473","137174","142810","147209","150973","155054","160074","168181","178277","189765","202035","213539","218863","221918","224407","226774","230122","238985","250539","263239","276438","291301","305960.999999999","","","","362000","","","","","412000","","","","","456000","","","","","443000","","","","","459000","","","","","459000","","","","","461000"
Afghanistan,"AFG","Age population, age 22, male, interpolated","SP.POP.AG22.MA.IN","83075","84232","85599","87130","88865","90427","91191","91852","92790","93980","95610","97352","99543","101857","104200","106715","109201","111741","113871","115302","115760","114040","111241","107942","104688","102019","100152","99427","100017","102308","106322","113247","122347","132483","142232","151012","157303","162106","166217","170943","176881","186583","197845","210043","222157","232814","236645","238737","240605","243136","247266","257995","271109","285394","299871","315404","329522.000000001","","","","385000","","","","","441000","","","","","482000","","","","","471000","","","","","487000","","","","","486000","","","","","488000"
Afghanistan,"AFG","Age population, age 23, female, interpolated","SP.POP.AG23.FE.IN","74256","75428","76647","77995","79447","80747","82579","85764","89739","93759","98242","101048","101803","101323","101120","100701","100890","102589","104896","106243","106734","105173","102302","98754","95401","92543","90496","89575","89924","91621","94687","100434","107884","116176","124291","131571","136840","141032","144713","148669","153455","160866","170176","181017","192549","204430","211370","215610","217951","220313","222874","229786","239611","251833","264682","277702","290406.000000001","","","","347000","","","","","401000","","","","","449000","","","","","443000","","","","","455000","","","","","457000","","","","","459000"
Afghanistan,"AFG","Age population, age 23, male, interpolated","SP.POP.AG23.MA.IN","80738","81779","83079","84560","86177","87971","89127","89987","90771","91862","93196","94528","96383","98586","100804","102964","105054","107331","109396","110762","111303","109864","107306","104166","101087","98413","96359","95466","95989","98099","101898","108580","117306","127027","136433","144706","150510","154986","158987","163514","169333","178841","189872","201680","213426","224490","229258","231853","233419","235614","238961","248368","260304","274114","288354","302279","314379.999999999","","","","369000","","","","","428000","","","","","474000","","","","","470000","","","","","482000","","","","","484000","","","","","486000"
Afghanistan,"AFG","Age population, age 24, female, interpolated","SP.POP.AG24.FE.IN","71789","73064","74465","75846","77253","78715","79684","81561","84807","88905","93062","97231","100145","100917","100343","99963","99089","99078","100319","101881","102379","101107","98725","95527","92226","89465","87352","86254","86428","88009","90871","96375","103551","111518","119298","126323","131282","135184","138690","142543","147172","154007","162490","172489","183422","194604","202534","208511","212077","214250","216794","222376","230162","240611","253008","265698","276910","","","","330000","","","","","390000","","","","","438000","","","","","446000","","","","","450000","","","","","455000","","","","","457000"
Afghanistan,"AFG","Age population, age 24, male, interpolated","SP.POP.AG24.MA.IN","78505","79456","80632","82039","83602","85280","86684","87926","88899","89833","91068","92120","93562","95427","97535","99581","101343","103247","105080","106412","106928","105719","103454","100548","97620","95104","92961","91829","92121","94099","97653","104082","112474","121784","130809","138804","144230","148274","151967","156356","161928","171115","181938","193541","204945","215697","221167","224680","226700","228556","231537","239880","250496","263149","276943","290665","301316.000000001","","","","353000","","","","","415000","","","","","463000","","","","","472000","","","","","476000","","","","","482000","","","","","483000"
Afghanistan,"AFG","Age population, age 25, female, interpolated","SP.POP.AG25.FE.IN","69468","70616","72111","73664","75100","76516","77660","78679","80625","83988","88215","92083","96339","99247","99912","99167","98362","97311","96886","97436","98178","97041","94973","92261","89286","86559","84466","83266","83216","84564","87260","92492","99372","107048","114528","121262","126069","129726","132988","136660","141145","147545","155356","164419","174485","185135","192917","199977","205380","208803","211109","216175","222568","230899","241497","253775","264983","","","","314000","","","","","378000","","","","","427000","","","","","447000","","","","","444000","","","","","454000","","","","","455000"
Afghanistan,"AFG","Age population, age 25, male, interpolated","SP.POP.AG25.MA.IN","76259","77239","78319","79594","81076","82700","84013","85493","86836","87949","89026","89998","91157","92608","94382","96322","97988","99584","101075","102213","102729","101653","99640","97022","94302","91918","89865","88600","88591","90264","93622","99774","107834","116770","125402","133080","138371","142095","145367","149412","154794","163506","173986","185399","196663","207141","212642","216857","219751","221989","224580","232245","241790","253138","265821","279146","289780.999999999","","","","337000","","","","","401000","","","","","452000","","","","","472000","","","","","470000","","","","","480000","","","","","481000"
